,ID,date,lesson_num,city,parity
988,3278.0,2024-12-17 00:00:00,26,Уфа,even
989,3248.0,2024-12-17 00:00:00,26,Уфа,even
990,3250.0,2024-12-17 00:00:00,26,Уфа,even
991,3254.0,2024-12-17 00:00:00,24,Уфа,even
993,3320.0,2024-12-18 00:00:00,28,Уфа,even
994,3332.0,2024-12-18 00:00:00,28,Уфа,even
995,3334.0,2024-12-18 00:00:00,28,Уфа,even
996,3336.0,2024-12-18 00:00:00,28,Уфа,even
1003,3328.0,2024-12-18 00:00:00,26,Уфа,even
1006,3264.0,2024-12-19 00:00:00,28,Уфа,even
1007,3266.0,2024-12-19 00:00:00,28,Уфа,even
1008,3286.0,2024-12-19 00:00:00,28,Уфа,even
1009,3338.0,2024-12-19 00:00:00,28,Уфа,even
1010,3340.0,2024-12-19 00:00:00,28,Уфа,even
1014,3326.0,2024-12-19 00:00:00,26,Уфа,even
1015,3260.0,2024-12-19 00:00:00,24,Уфа,even
1016,3288.0,2024-12-19 00:00:00,26,Уфа,even
1017,3350.0,2024-12-19 00:00:00,26,Уфа,even
1018,3282.0,2024-12-19 00:00:00,24,Уфа,even
1019,3944.0,2024-12-19 00:00:00,8,Уфа,even
1020,3312.0,2024-12-20 00:00:00,28,Уфа,even
1021,3314.0,2024-12-20 00:00:00,28,Уфа,even
1022,3346.0,2024-12-20 00:00:00,28,Уфа,even
1023,3922.0,2024-12-20 00:00:00,28,Уфа,even
1024,3246.0,2024-12-20 00:00:00,28,Уфа,even
1028,3280.0,2024-12-20 00:00:00,26,Уфа,even
1031,3308.0,2024-12-21 00:00:00,28,Уфа,even
1032,3310.0,2024-12-21 00:00:00,26,Уфа,even
1036,3304.0,2024-12-21 00:00:00,26,Уфа,even
1038,3298.0,2024-12-22 00:00:00,28,Уфа,even
1039,3292.0,2024-12-22 00:00:00,28,Уфа,even
1040,3352.0,2024-12-22 00:00:00,28,Уфа,even
1048,3296.0,2024-12-22 00:00:00,20,Уфа,even
1056,3268.0,2024-12-23 00:00:00,28,Уфа,even
1057,3272.0,2024-12-23 00:00:00,28,Уфа,even
1058,3302.0,2024-12-23 00:00:00,28,Уфа,even
1059,3256.0,2024-12-23 00:00:00,28,Уфа,even
1060,3330.0,2024-12-23 00:00:00,26,Уфа,even
1061,3942.0,2024-12-23 00:00:00,10,Уфа,even
1062,3948.0,2024-12-23 00:00:00,6,Уфа,even
1069,3252.0,2024-12-24 00:00:00,28,Уфа,even
1070,3278.0,2024-12-24 00:00:00,28,Уфа,even
1071,3248.0,2024-12-24 00:00:00,28,Уфа,even
1072,3250.0,2024-12-24 00:00:00,28,Уфа,even
1073,3254.0,2024-12-24 00:00:00,26,Уфа,even
1075,3320.0,2024-12-25 00:00:00,30,Уфа,even
1076,3332.0,2024-12-25 00:00:00,30,Уфа,even
1077,3334.0,2024-12-25 00:00:00,30,Уфа,even
1078,3336.0,2024-12-25 00:00:00,30,Уфа,even
1085,3328.0,2024-12-25 00:00:00,28,Уфа,even
1088,3264.0,2024-12-26 00:00:00,30,Уфа,even
1089,3266.0,2024-12-26 00:00:00,30,Уфа,even
1090,3286.0,2024-12-26 00:00:00,30,Уфа,even
1091,3338.0,2024-12-26 00:00:00,30,Уфа,even
1092,3340.0,2024-12-26 00:00:00,30,Уфа,even
1096,3326.0,2024-12-26 00:00:00,28,Уфа,even
1097,3260.0,2024-12-26 00:00:00,26,Уфа,even
1098,3288.0,2024-12-26 00:00:00,28,Уфа,even
1099,3350.0,2024-12-26 00:00:00,28,Уфа,even
1100,3282.0,2024-12-26 00:00:00,26,Уфа,even
1101,3944.0,2024-12-26 00:00:00,10,Уфа,even
1102,3312.0,2024-12-27 00:00:00,30,Уфа,even
1103,3314.0,2024-12-27 00:00:00,30,Уфа,even
1104,3346.0,2024-12-27 00:00:00,30,Уфа,even
1105,3922.0,2024-12-27 00:00:00,30,Уфа,even
1106,3246.0,2024-12-27 00:00:00,30,Уфа,even
1110,3280.0,2024-12-27 00:00:00,28,Уфа,even
1113,3308.0,2024-12-28 00:00:00,30,Уфа,even
1114,3310.0,2024-12-28 00:00:00,28,Уфа,even
1118,3304.0,2024-12-28 00:00:00,28,Уфа,even
1120,3298.0,2024-12-29 00:00:00,30,Уфа,even
1121,3292.0,2024-12-29 00:00:00,30,Уфа,even
1122,3352.0,2024-12-29 00:00:00,30,Уфа,even
1130,3296.0,2024-12-29 00:00:00,22,Уфа,even
1138,3268.0,2025-01-13 00:00:00,30,Уфа,even
1139,3272.0,2025-01-13 00:00:00,30,Уфа,even
1140,3302.0,2025-01-13 00:00:00,30,Уфа,even
1141,3256.0,2025-01-13 00:00:00,30,Уфа,even
1142,3330.0,2025-01-13 00:00:00,28,Уфа,even
1143,3942.0,2025-01-13 00:00:00,12,Уфа,even
1144,3948.0,2025-01-13 00:00:00,8,Уфа,even
1151,3252.0,2025-01-14 00:00:00,30,Уфа,even
1152,3278.0,2025-01-14 00:00:00,30,Уфа,even
1153,3248.0,2025-01-14 00:00:00,30,Уфа,even
1154,3250.0,2025-01-14 00:00:00,30,Уфа,even
1155,3254.0,2025-01-14 00:00:00,28,Уфа,even
1157,3320.0,2025-01-15 00:00:00,32,Уфа,even
1158,3332.0,2025-01-15 00:00:00,32,Уфа,even
1159,3334.0,2025-01-15 00:00:00,32,Уфа,even
1160,3336.0,2025-01-15 00:00:00,32,Уфа,even
1167,3328.0,2025-01-15 00:00:00,30,Уфа,even
1170,3264.0,2025-01-16 00:00:00,32,Уфа,even
1171,3266.0,2025-01-16 00:00:00,32,Уфа,even
1172,3286.0,2025-01-16 00:00:00,32,Уфа,even
1173,3338.0,2025-01-16 00:00:00,32,Уфа,even
1174,3340.0,2025-01-16 00:00:00,32,Уфа,even
1178,3326.0,2025-01-16 00:00:00,30,Уфа,even
1179,3260.0,2025-01-16 00:00:00,28,Уфа,even
1180,3288.0,2025-01-16 00:00:00,30,Уфа,even
1181,3350.0,2025-01-16 00:00:00,30,Уфа,even
1182,3282.0,2025-01-16 00:00:00,28,Уфа,even
1183,3944.0,2025-01-16 00:00:00,12,Уфа,even
1184,3312.0,2025-01-17 00:00:00,32,Уфа,even
1185,3314.0,2025-01-17 00:00:00,32,Уфа,even
1186,3346.0,2025-01-17 00:00:00,32,Уфа,even
1187,3922.0,2025-01-17 00:00:00,32,Уфа,even
1188,3246.0,2025-01-17 00:00:00,32,Уфа,even
1192,3280.0,2025-01-17 00:00:00,30,Уфа,even
1195,3308.0,2025-01-18 00:00:00,32,Уфа,even
1196,3310.0,2025-01-18 00:00:00,30,Уфа,even
1200,3304.0,2025-01-18 00:00:00,30,Уфа,even
1202,3298.0,2025-01-19 00:00:00,32,Уфа,even
1203,3292.0,2025-01-19 00:00:00,32,Уфа,even
1204,3352.0,2025-01-19 00:00:00,32,Уфа,even
1212,3296.0,2025-01-19 00:00:00,24,Уфа,even
1220,3268.0,2025-01-20 00:00:00,32,Уфа,even
1221,3272.0,2025-01-20 00:00:00,32,Уфа,even
1222,3302.0,2025-01-20 00:00:00,32,Уфа,even
1223,3256.0,2025-01-20 00:00:00,32,Уфа,even
1224,3330.0,2025-01-20 00:00:00,30,Уфа,even
1225,3942.0,2025-01-20 00:00:00,14,Уфа,even
1226,3948.0,2025-01-20 00:00:00,10,Уфа,even
1233,3252.0,2025-01-21 00:00:00,32,Уфа,even
1234,3278.0,2025-01-21 00:00:00,32,Уфа,even
1235,3248.0,2025-01-21 00:00:00,32,Уфа,even
1236,3250.0,2025-01-21 00:00:00,32,Уфа,even
1237,3254.0,2025-01-21 00:00:00,30,Уфа,even
1239,3320.0,2025-01-22 00:00:00,34,Уфа,even
1240,3332.0,2025-01-22 00:00:00,34,Уфа,even
1241,3334.0,2025-01-22 00:00:00,34,Уфа,even
1242,3336.0,2025-01-22 00:00:00,34,Уфа,even
1249,3328.0,2025-01-22 00:00:00,32,Уфа,even
1252,3264.0,2025-01-23 00:00:00,34,Уфа,even
1253,3266.0,2025-01-23 00:00:00,34,Уфа,even
1254,3286.0,2025-01-23 00:00:00,34,Уфа,even
1255,3338.0,2025-01-23 00:00:00,34,Уфа,even
1256,3340.0,2025-01-23 00:00:00,34,Уфа,even
1260,3326.0,2025-01-23 00:00:00,32,Уфа,even
1261,3260.0,2025-01-23 00:00:00,30,Уфа,even
1262,3288.0,2025-01-23 00:00:00,32,Уфа,even
1263,3350.0,2025-01-23 00:00:00,32,Уфа,even
1264,3282.0,2025-01-23 00:00:00,30,Уфа,even
1265,3944.0,2025-01-23 00:00:00,14,Уфа,even
1266,3312.0,2025-01-24 00:00:00,34,Уфа,even
1267,3314.0,2025-01-24 00:00:00,34,Уфа,even
1268,3346.0,2025-01-24 00:00:00,34,Уфа,even
1269,3922.0,2025-01-24 00:00:00,34,Уфа,even
1270,3246.0,2025-01-24 00:00:00,34,Уфа,even
1274,3280.0,2025-01-24 00:00:00,32,Уфа,even
1277,3308.0,2025-01-25 00:00:00,34,Уфа,even
1278,3310.0,2025-01-25 00:00:00,32,Уфа,even
1282,3304.0,2025-01-25 00:00:00,32,Уфа,even
1284,3298.0,2025-01-26 00:00:00,34,Уфа,even
1285,3292.0,2025-01-26 00:00:00,34,Уфа,even
1286,3352.0,2025-01-26 00:00:00,34,Уфа,even
1294,3296.0,2025-01-26 00:00:00,26,Уфа,even
1302,3268.0,2025-01-27 00:00:00,34,Уфа,even
1303,3272.0,2025-01-27 00:00:00,34,Уфа,even
1304,3302.0,2025-01-27 00:00:00,34,Уфа,even
1305,3256.0,2025-01-27 00:00:00,34,Уфа,even
1306,3330.0,2025-01-27 00:00:00,32,Уфа,even
1307,3942.0,2025-01-27 00:00:00,16,Уфа,even
1308,3948.0,2025-01-27 00:00:00,12,Уфа,even
1315,3252.0,2025-01-28 00:00:00,34,Уфа,even
1316,3278.0,2025-01-28 00:00:00,34,Уфа,even
1317,3248.0,2025-01-28 00:00:00,34,Уфа,even
1318,3250.0,2025-01-28 00:00:00,34,Уфа,even
1319,3254.0,2025-01-28 00:00:00,32,Уфа,even
1321,3320.0,2025-01-29 00:00:00,36,Уфа,even
1322,3332.0,2025-01-29 00:00:00,36,Уфа,even
1323,3334.0,2025-01-29 00:00:00,36,Уфа,even
1324,3336.0,2025-01-29 00:00:00,36,Уфа,even
1331,3328.0,2025-01-29 00:00:00,34,Уфа,even
1334,3264.0,2025-01-30 00:00:00,36,Уфа,even
1335,3266.0,2025-01-30 00:00:00,36,Уфа,even
1336,3286.0,2025-01-30 00:00:00,36,Уфа,even
1337,3338.0,2025-01-30 00:00:00,36,Уфа,even
1338,3340.0,2025-01-30 00:00:00,36,Уфа,even
1342,3326.0,2025-01-30 00:00:00,34,Уфа,even
1343,3260.0,2025-01-30 00:00:00,32,Уфа,even
1344,3288.0,2025-01-30 00:00:00,34,Уфа,even
1345,3350.0,2025-01-30 00:00:00,34,Уфа,even
1346,3282.0,2025-01-30 00:00:00,32,Уфа,even
1347,3944.0,2025-01-30 00:00:00,16,Уфа,even
1348,3312.0,2025-01-31 00:00:00,36,Уфа,even
1349,3314.0,2025-01-31 00:00:00,36,Уфа,even
1350,3346.0,2025-01-31 00:00:00,36,Уфа,even
1351,3922.0,2025-01-31 00:00:00,36,Уфа,even
1352,3246.0,2025-01-31 00:00:00,36,Уфа,even
1356,3280.0,2025-01-31 00:00:00,34,Уфа,even
1359,3308.0,2025-02-01 00:00:00,36,Уфа,even
1360,3310.0,2025-02-01 00:00:00,34,Уфа,even
1364,3304.0,2025-02-01 00:00:00,34,Уфа,even
1366,3298.0,2025-02-02 00:00:00,36,Уфа,even
1367,3292.0,2025-02-02 00:00:00,36,Уфа,even
1368,3352.0,2025-02-02 00:00:00,36,Уфа,even
1376,3296.0,2025-02-02 00:00:00,28,Уфа,even
1384,3268.0,2025-02-03 00:00:00,36,Уфа,even
1385,3272.0,2025-02-03 00:00:00,36,Уфа,even
1386,3302.0,2025-02-03 00:00:00,36,Уфа,even
1387,3256.0,2025-02-03 00:00:00,36,Уфа,even
1388,3330.0,2025-02-03 00:00:00,34,Уфа,even
1389,3942.0,2025-02-03 00:00:00,18,Уфа,even
1390,3948.0,2025-02-03 00:00:00,14,Уфа,even
1397,3252.0,2025-02-04 00:00:00,36,Уфа,even
1398,3278.0,2025-02-04 00:00:00,36,Уфа,even
1399,3248.0,2025-02-04 00:00:00,36,Уфа,even
1400,3250.0,2025-02-04 00:00:00,36,Уфа,even
1401,3254.0,2025-02-04 00:00:00,34,Уфа,even
1403,3320.0,2025-02-05 00:00:00,38,Уфа,even
1404,3332.0,2025-02-05 00:00:00,38,Уфа,even
1405,3334.0,2025-02-05 00:00:00,38,Уфа,even
1406,3336.0,2025-02-05 00:00:00,38,Уфа,even
1413,3328.0,2025-02-05 00:00:00,36,Уфа,even
1416,3264.0,2025-02-06 00:00:00,38,Уфа,even
1417,3266.0,2025-02-06 00:00:00,38,Уфа,even
1418,3286.0,2025-02-06 00:00:00,38,Уфа,even
1419,3338.0,2025-02-06 00:00:00,38,Уфа,even
1420,3340.0,2025-02-06 00:00:00,38,Уфа,even
1424,3326.0,2025-02-06 00:00:00,36,Уфа,even
1425,3260.0,2025-02-06 00:00:00,34,Уфа,even
1426,3288.0,2025-02-06 00:00:00,36,Уфа,even
1427,3350.0,2025-02-06 00:00:00,36,Уфа,even
1428,3282.0,2025-02-06 00:00:00,34,Уфа,even
1429,3944.0,2025-02-06 00:00:00,18,Уфа,even
1430,3312.0,2025-02-07 00:00:00,38,Уфа,even
1431,3314.0,2025-02-07 00:00:00,38,Уфа,even
1432,3346.0,2025-02-07 00:00:00,38,Уфа,even
1433,3922.0,2025-02-07 00:00:00,38,Уфа,even
1434,3246.0,2025-02-07 00:00:00,38,Уфа,even
1438,3280.0,2025-02-07 00:00:00,36,Уфа,even
1441,3308.0,2025-02-08 00:00:00,38,Уфа,even
1442,3310.0,2025-02-08 00:00:00,36,Уфа,even
1446,3304.0,2025-02-08 00:00:00,36,Уфа,even
1448,3298.0,2025-02-09 00:00:00,38,Уфа,even
1449,3292.0,2025-02-09 00:00:00,38,Уфа,even
1450,3352.0,2025-02-09 00:00:00,38,Уфа,even
1458,3296.0,2025-02-09 00:00:00,30,Уфа,even
1466,3268.0,2025-02-10 00:00:00,38,Уфа,even
1467,3272.0,2025-02-10 00:00:00,38,Уфа,even
1468,3302.0,2025-02-10 00:00:00,38,Уфа,even
1469,3256.0,2025-02-10 00:00:00,38,Уфа,even
1470,3330.0,2025-02-10 00:00:00,36,Уфа,even
1471,3942.0,2025-02-10 00:00:00,20,Уфа,even
1472,3948.0,2025-02-10 00:00:00,16,Уфа,even
1479,3252.0,2025-02-11 00:00:00,38,Уфа,even
1480,3278.0,2025-02-11 00:00:00,38,Уфа,even
1481,3248.0,2025-02-11 00:00:00,38,Уфа,even
1482,3250.0,2025-02-11 00:00:00,38,Уфа,even
1483,3254.0,2025-02-11 00:00:00,36,Уфа,even
1485,3320.0,2025-02-12 00:00:00,40,Уфа,even
1486,3332.0,2025-02-12 00:00:00,40,Уфа,even
1487,3334.0,2025-02-12 00:00:00,40,Уфа,even
1488,3336.0,2025-02-12 00:00:00,40,Уфа,even
1495,3328.0,2025-02-12 00:00:00,38,Уфа,even
1498,3264.0,2025-02-13 00:00:00,40,Уфа,even
1499,3266.0,2025-02-13 00:00:00,40,Уфа,even
1500,3286.0,2025-02-13 00:00:00,40,Уфа,even
1501,3338.0,2025-02-13 00:00:00,40,Уфа,even
1502,3340.0,2025-02-13 00:00:00,40,Уфа,even
1506,3326.0,2025-02-13 00:00:00,38,Уфа,even
1507,3260.0,2025-02-13 00:00:00,36,Уфа,even
1508,3288.0,2025-02-13 00:00:00,38,Уфа,even
1509,3350.0,2025-02-13 00:00:00,38,Уфа,even
1510,3282.0,2025-02-13 00:00:00,36,Уфа,even
1511,3944.0,2025-02-13 00:00:00,20,Уфа,even
1512,3312.0,2025-02-14 00:00:00,40,Уфа,even
1513,3314.0,2025-02-14 00:00:00,40,Уфа,even
1514,3346.0,2025-02-14 00:00:00,40,Уфа,even
1515,3922.0,2025-02-14 00:00:00,40,Уфа,even
1516,3246.0,2025-02-14 00:00:00,40,Уфа,even
1520,3280.0,2025-02-14 00:00:00,38,Уфа,even
1523,3308.0,2025-02-15 00:00:00,40,Уфа,even
1524,3310.0,2025-02-15 00:00:00,38,Уфа,even
1528,3304.0,2025-02-15 00:00:00,38,Уфа,even
1530,3298.0,2025-02-16 00:00:00,40,Уфа,even
1531,3292.0,2025-02-16 00:00:00,40,Уфа,even
1532,3352.0,2025-02-16 00:00:00,40,Уфа,even
1540,3296.0,2025-02-16 00:00:00,32,Уфа,even
1548,3268.0,2025-02-17 00:00:00,40,Уфа,even
1549,3272.0,2025-02-17 00:00:00,40,Уфа,even
1550,3302.0,2025-02-17 00:00:00,40,Уфа,even
1551,3256.0,2025-02-17 00:00:00,40,Уфа,even
1552,3330.0,2025-02-17 00:00:00,38,Уфа,even
1553,3942.0,2025-02-17 00:00:00,22,Уфа,even
1554,3948.0,2025-02-17 00:00:00,18,Уфа,even
1561,3252.0,2025-02-18 00:00:00,40,Уфа,even
1562,3278.0,2025-02-18 00:00:00,40,Уфа,even
1563,3248.0,2025-02-18 00:00:00,40,Уфа,even
1564,3250.0,2025-02-18 00:00:00,40,Уфа,even
1565,3254.0,2025-02-18 00:00:00,38,Уфа,even
1567,3320.0,2025-02-19 00:00:00,42,Уфа,even
1568,3332.0,2025-02-19 00:00:00,42,Уфа,even
1569,3334.0,2025-02-19 00:00:00,42,Уфа,even
1570,3336.0,2025-02-19 00:00:00,42,Уфа,even
1577,3328.0,2025-02-19 00:00:00,40,Уфа,even
1580,3264.0,2025-02-20 00:00:00,42,Уфа,even
1581,3266.0,2025-02-20 00:00:00,42,Уфа,even
1582,3286.0,2025-02-20 00:00:00,42,Уфа,even
1583,3338.0,2025-02-20 00:00:00,42,Уфа,even
1584,3340.0,2025-02-20 00:00:00,42,Уфа,even
1588,3326.0,2025-02-20 00:00:00,40,Уфа,even
1589,3260.0,2025-02-20 00:00:00,38,Уфа,even
1590,3288.0,2025-02-20 00:00:00,40,Уфа,even
1591,3350.0,2025-02-20 00:00:00,40,Уфа,even
1592,3282.0,2025-02-20 00:00:00,38,Уфа,even
1593,3944.0,2025-02-20 00:00:00,22,Уфа,even
1594,3312.0,2025-02-21 00:00:00,42,Уфа,even
1595,3314.0,2025-02-21 00:00:00,42,Уфа,even
1596,3346.0,2025-02-21 00:00:00,42,Уфа,even
1597,3922.0,2025-02-21 00:00:00,42,Уфа,even
1598,3246.0,2025-02-21 00:00:00,42,Уфа,even
1602,3280.0,2025-02-21 00:00:00,40,Уфа,even
1605,3308.0,2025-02-22 00:00:00,42,Уфа,even
1606,3310.0,2025-02-22 00:00:00,40,Уфа,even
1610,3304.0,2025-02-22 00:00:00,40,Уфа,even
1612,3298.0,2025-02-23 00:00:00,42,Уфа,even
1613,3292.0,2025-02-23 00:00:00,42,Уфа,even
1614,3352.0,2025-02-23 00:00:00,42,Уфа,even
1622,3296.0,2025-02-23 00:00:00,34,Уфа,even
1630,3268.0,2025-02-24 00:00:00,42,Уфа,even
1631,3272.0,2025-02-24 00:00:00,42,Уфа,even
1632,3302.0,2025-02-24 00:00:00,42,Уфа,even
1633,3256.0,2025-02-24 00:00:00,42,Уфа,even
1634,3330.0,2025-02-24 00:00:00,40,Уфа,even
1635,3942.0,2025-02-24 00:00:00,24,Уфа,even
1636,3948.0,2025-02-24 00:00:00,20,Уфа,even
1643,3252.0,2025-02-25 00:00:00,42,Уфа,even
1644,3278.0,2025-02-25 00:00:00,42,Уфа,even
1645,3248.0,2025-02-25 00:00:00,42,Уфа,even
1646,3250.0,2025-02-25 00:00:00,42,Уфа,even
1647,3254.0,2025-02-25 00:00:00,40,Уфа,even
1649,3320.0,2025-02-26 00:00:00,44,Уфа,even
1650,3332.0,2025-02-26 00:00:00,44,Уфа,even
1651,3334.0,2025-02-26 00:00:00,44,Уфа,even
1652,3336.0,2025-02-26 00:00:00,44,Уфа,even
1659,3328.0,2025-02-26 00:00:00,42,Уфа,even
1662,3264.0,2025-02-27 00:00:00,44,Уфа,even
1663,3266.0,2025-02-27 00:00:00,44,Уфа,even
1664,3286.0,2025-02-27 00:00:00,44,Уфа,even
1665,3338.0,2025-02-27 00:00:00,44,Уфа,even
1666,3340.0,2025-02-27 00:00:00,44,Уфа,even
1670,3326.0,2025-02-27 00:00:00,42,Уфа,even
1671,3260.0,2025-02-27 00:00:00,40,Уфа,even
1672,3288.0,2025-02-27 00:00:00,42,Уфа,even
1673,3350.0,2025-02-27 00:00:00,42,Уфа,even
1674,3282.0,2025-02-27 00:00:00,40,Уфа,even
1675,3944.0,2025-02-27 00:00:00,24,Уфа,even
1676,3312.0,2025-02-28 00:00:00,44,Уфа,even
1677,3314.0,2025-02-28 00:00:00,44,Уфа,even
1678,3346.0,2025-02-28 00:00:00,44,Уфа,even
1679,3922.0,2025-02-28 00:00:00,44,Уфа,even
1680,3246.0,2025-02-28 00:00:00,44,Уфа,even
1684,3280.0,2025-02-28 00:00:00,42,Уфа,even
1687,3308.0,2025-03-01 00:00:00,44,Уфа,even
1688,3310.0,2025-03-01 00:00:00,42,Уфа,even
1692,3304.0,2025-03-01 00:00:00,42,Уфа,even
1694,3298.0,2025-03-02 00:00:00,44,Уфа,even
1695,3292.0,2025-03-02 00:00:00,44,Уфа,even
1696,3352.0,2025-03-02 00:00:00,44,Уфа,even
1704,3296.0,2025-03-02 00:00:00,36,Уфа,even
1706,3268.0,2025-03-03 00:00:00,44,Уфа,even
1707,3272.0,2025-03-03 00:00:00,44,Уфа,even
1708,3330.0,2025-03-03 00:00:00,42,Уфа,even
1709,3948.0,2025-03-03 00:00:00,22,Уфа,even
1710,3254.0,2025-03-04 00:00:00,42,Уфа,even
1716,3260.0,2025-03-06 00:00:00,42,Уфа,even
1717,3282.0,2025-03-06 00:00:00,42,Уфа,even
1720,3304.0,2025-03-08 00:00:00,44,Уфа,even
1723,3296.0,2025-03-09 00:00:00,38,Уфа,even
1730,3268.0,2025-03-10 00:00:00,46,Уфа,even
1731,3272.0,2025-03-10 00:00:00,46,Уфа,even
1732,3302.0,2025-03-10 00:00:00,44,Уфа,even
1733,3256.0,2025-03-10 00:00:00,44,Уфа,even
1734,3330.0,2025-03-10 00:00:00,44,Уфа,even
1735,3942.0,2025-03-10 00:00:00,26,Уфа,even
1736,3948.0,2025-03-10 00:00:00,24,Уфа,even
1743,3252.0,2025-03-11 00:00:00,44,Уфа,even
1744,3278.0,2025-03-11 00:00:00,44,Уфа,even
1745,3248.0,2025-03-11 00:00:00,44,Уфа,even
1746,3250.0,2025-03-11 00:00:00,44,Уфа,even
1747,3254.0,2025-03-11 00:00:00,44,Уфа,even
1749,3320.0,2025-03-12 00:00:00,46,Уфа,even
1750,3332.0,2025-03-12 00:00:00,46,Уфа,even
1751,3334.0,2025-03-12 00:00:00,46,Уфа,even
1752,3336.0,2025-03-12 00:00:00,46,Уфа,even
1759,3328.0,2025-03-12 00:00:00,44,Уфа,even
1762,3264.0,2025-03-13 00:00:00,46,Уфа,even
1763,3266.0,2025-03-13 00:00:00,46,Уфа,even
1764,3286.0,2025-03-13 00:00:00,46,Уфа,even
1765,3338.0,2025-03-13 00:00:00,46,Уфа,even
1766,3340.0,2025-03-13 00:00:00,46,Уфа,even
1770,3326.0,2025-03-13 00:00:00,44,Уфа,even
1771,3260.0,2025-03-13 00:00:00,44,Уфа,even
1772,3288.0,2025-03-13 00:00:00,44,Уфа,even
1773,3350.0,2025-03-13 00:00:00,44,Уфа,even
1774,3282.0,2025-03-13 00:00:00,44,Уфа,even
1775,3944.0,2025-03-13 00:00:00,26,Уфа,even
1776,3312.0,2025-03-14 00:00:00,46,Уфа,even
1777,3314.0,2025-03-14 00:00:00,46,Уфа,even
1778,3346.0,2025-03-14 00:00:00,46,Уфа,even
1779,3922.0,2025-03-14 00:00:00,46,Уфа,even
1780,3246.0,2025-03-14 00:00:00,46,Уфа,even
1784,3280.0,2025-03-14 00:00:00,44,Уфа,even
1787,3308.0,2025-03-15 00:00:00,46,Уфа,even
1788,3310.0,2025-03-15 00:00:00,44,Уфа,even
1792,3304.0,2025-03-15 00:00:00,46,Уфа,even
1794,3298.0,2025-03-16 00:00:00,46,Уфа,even
1795,3292.0,2025-03-16 00:00:00,46,Уфа,even
1796,3352.0,2025-03-16 00:00:00,46,Уфа,even
1804,3296.0,2025-03-16 00:00:00,40,Уфа,even
1812,3268.0,2025-03-17 00:00:00,48,Уфа,even
1813,3272.0,2025-03-17 00:00:00,48,Уфа,even
1814,3302.0,2025-03-17 00:00:00,46,Уфа,even
1815,3256.0,2025-03-17 00:00:00,46,Уфа,even
1816,3330.0,2025-03-17 00:00:00,46,Уфа,even
1817,3942.0,2025-03-17 00:00:00,28,Уфа,even
1818,3948.0,2025-03-17 00:00:00,26,Уфа,even
1825,3252.0,2025-03-18 00:00:00,46,Уфа,even
1826,3278.0,2025-03-18 00:00:00,46,Уфа,even
1827,3248.0,2025-03-18 00:00:00,46,Уфа,even
1828,3250.0,2025-03-18 00:00:00,46,Уфа,even
1829,3254.0,2025-03-18 00:00:00,46,Уфа,even
1831,3320.0,2025-03-19 00:00:00,48,Уфа,even
1832,3332.0,2025-03-19 00:00:00,48,Уфа,even
1833,3334.0,2025-03-19 00:00:00,48,Уфа,even
1834,3336.0,2025-03-19 00:00:00,48,Уфа,even
1841,3328.0,2025-03-19 00:00:00,46,Уфа,even
1844,3264.0,2025-03-20 00:00:00,48,Уфа,even
1845,3266.0,2025-03-20 00:00:00,48,Уфа,even
1846,3286.0,2025-03-20 00:00:00,48,Уфа,even
1847,3338.0,2025-03-20 00:00:00,48,Уфа,even
1848,3340.0,2025-03-20 00:00:00,48,Уфа,even
1852,3326.0,2025-03-20 00:00:00,46,Уфа,even
1853,3260.0,2025-03-20 00:00:00,46,Уфа,even
1854,3288.0,2025-03-20 00:00:00,46,Уфа,even
1855,3350.0,2025-03-20 00:00:00,46,Уфа,even
1856,3282.0,2025-03-20 00:00:00,46,Уфа,even
1857,3944.0,2025-03-20 00:00:00,28,Уфа,even
1858,3312.0,2025-03-21 00:00:00,48,Уфа,even
1859,3314.0,2025-03-21 00:00:00,48,Уфа,even
1860,3346.0,2025-03-21 00:00:00,48,Уфа,even
1861,3922.0,2025-03-21 00:00:00,48,Уфа,even
1862,3246.0,2025-03-21 00:00:00,48,Уфа,even
1866,3280.0,2025-03-21 00:00:00,46,Уфа,even
1869,3308.0,2025-03-22 00:00:00,48,Уфа,even
1870,3310.0,2025-03-22 00:00:00,46,Уфа,even
1874,3304.0,2025-03-22 00:00:00,48,Уфа,even
1876,3298.0,2025-03-23 00:00:00,48,Уфа,even
1877,3292.0,2025-03-23 00:00:00,48,Уфа,even
1878,3352.0,2025-03-23 00:00:00,48,Уфа,even
1886,3296.0,2025-03-23 00:00:00,42,Уфа,even
1894,3268.0,2025-03-24 00:00:00,50,Уфа,even
1895,3272.0,2025-03-24 00:00:00,50,Уфа,even
1896,3302.0,2025-03-24 00:00:00,48,Уфа,even
1897,3256.0,2025-03-24 00:00:00,48,Уфа,even
1898,3330.0,2025-03-24 00:00:00,48,Уфа,even
1899,3942.0,2025-03-24 00:00:00,30,Уфа,even
1900,3948.0,2025-03-24 00:00:00,28,Уфа,even
1907,3252.0,2025-03-25 00:00:00,48,Уфа,even
1908,3278.0,2025-03-25 00:00:00,48,Уфа,even
1909,3248.0,2025-03-25 00:00:00,48,Уфа,even
1910,3250.0,2025-03-25 00:00:00,48,Уфа,even
1911,3254.0,2025-03-25 00:00:00,48,Уфа,even
1913,3320.0,2025-03-26 00:00:00,50,Уфа,even
1914,3332.0,2025-03-26 00:00:00,50,Уфа,even
